# Force coefficients
# liftDir         : (0.0000000000e+00 0.0000000000e+00 1.0000000000e+00)
# dragDir         : (1.0000000000e+00 0.0000000000e+00 0.0000000000e+00)
# pitchAxis       : (0.0000000000e+00 1.0000000000e+00 0.0000000000e+00)
# magUInf         : 2.5000000000e+02
# lRef            : 1.0000000000e+00
# Aref            : 1.0000000000e+00
# CofR            : (2.0000000000e-01 0.0000000000e+00 0.0000000000e+00)
# Time            	Cm                	Cd                	Cl                	Cl(f)             	Cl(r)             
1485              	-1.8132091869e-07	7.9137002812e-03	3.5259861645e-06	1.5816721636e-06	1.9443140009e-06
1486              	-1.8040086132e-07	7.9136505395e-03	3.5135303661e-06	1.5763643217e-06	1.9371660444e-06
1487              	-1.7948514704e-07	7.9136009998e-03	3.5011189991e-06	1.5710743525e-06	1.9300446466e-06
1488              	-1.7857379718e-07	7.9135516615e-03	3.4887519572e-06	1.5658021814e-06	1.9229497758e-06
1489              	-1.7766669092e-07	7.9135025236e-03	3.4764289120e-06	1.5605477651e-06	1.9158811469e-06
1490              	-1.7676388386e-07	7.9134535853e-03	3.4641498927e-06	1.5553110625e-06	1.9088388302e-06
1491              	-1.7586534119e-07	7.9134048460e-03	3.4519147620e-06	1.5500920398e-06	1.9018227222e-06
1492              	-1.7497107319e-07	7.9133563049e-03	3.4397233630e-06	1.5448906083e-06	1.8948327547e-06
1493              	-1.7408101041e-07	7.9133079611e-03	3.4275754823e-06	1.5397067307e-06	1.8878687516e-06
1494              	-1.7319519085e-07	7.9132598137e-03	3.4154710790e-06	1.5345403487e-06	1.8809307304e-06
1495              	-1.7231348638e-07	7.9132118616e-03	3.4034096453e-06	1.5293913363e-06	1.8740183090e-06
1496              	-1.7143597612e-07	7.9131641041e-03	3.3913913235e-06	1.5242596856e-06	1.8671316379e-06
1497              	-1.7056255115e-07	7.9131165420e-03	3.3794157985e-06	1.5191453481e-06	1.8602704504e-06
1498              	-1.6969321154e-07	7.9130691746e-03	3.3674829252e-06	1.5140482511e-06	1.8534346742e-06
1499              	-1.6882797380e-07	7.9130220000e-03	3.3555926127e-06	1.5089683325e-06	1.8466242802e-06
1500              	-1.6796679036e-07	7.9129750165e-03	3.3437444680e-06	1.5039054436e-06	1.8398390243e-06
1501              	-1.6710963142e-07	7.9129282230e-03	3.3319383547e-06	1.4988595459e-06	1.8330788088e-06
1502              	-1.6625644885e-07	7.9128816199e-03	3.3201741252e-06	1.4938306137e-06	1.8263435114e-06
1503              	-1.6540734144e-07	7.9128352065e-03	3.3084519523e-06	1.4888186347e-06	1.8196333176e-06
1504              	-1.6456218342e-07	7.9127889839e-03	3.2967714120e-06	1.4838235226e-06	1.8129478894e-06
1505              	-1.6372098749e-07	7.9127429511e-03	3.2851324784e-06	1.4788452517e-06	1.8062872267e-06
1506              	-1.6288382740e-07	7.9126971056e-03	3.2735351919e-06	1.4738837685e-06	1.7996514233e-06
1507              	-1.6205070671e-07	7.9126514453e-03	3.2619795419e-06	1.4689390642e-06	1.7930404777e-06
1508              	-1.6122150828e-07	7.9126059699e-03	3.2504650817e-06	1.4640110325e-06	1.7864540491e-06
1509              	-1.6039616471e-07	7.9125606801e-03	3.2389914493e-06	1.4590995599e-06	1.7798918893e-06
1510              	-1.5957457901e-07	7.9125155762e-03	3.2275581223e-06	1.4542044821e-06	1.7733536401e-06
1511              	-1.5875681770e-07	7.9124706573e-03	3.2161652221e-06	1.4493257934e-06	1.7668394288e-06
1512              	-1.5794299731e-07	7.9124259216e-03	3.2048131266e-06	1.4444635660e-06	1.7603495606e-06
1513              	-1.5713308880e-07	7.9123813676e-03	3.1935018090e-06	1.4396178157e-06	1.7538839933e-06
1514              	-1.5632705340e-07	7.9123369947e-03	3.1822310487e-06	1.4347884710e-06	1.7474425778e-06
1515              	-1.5552478268e-07	7.9122928028e-03	3.1710002889e-06	1.4299753618e-06	1.7410249271e-06
1516              	-1.5472621491e-07	7.9122487917e-03	3.1598092126e-06	1.4251783914e-06	1.7346308212e-06
1517              	-1.5393143744e-07	7.9122049608e-03	3.1486578738e-06	1.4203974994e-06	1.7282603743e-06
1518              	-1.5314045335e-07	7.9121613091e-03	3.1375462775e-06	1.4156326854e-06	1.7219135921e-06
1519              	-1.5235319550e-07	7.9121178354e-03	3.1264742594e-06	1.4108839342e-06	1.7155903252e-06
1520              	-1.5156968236e-07	7.9120745389e-03	3.1154417827e-06	1.4061512090e-06	1.7092905737e-06
1521              	-1.5078986062e-07	7.9120314191e-03	3.1044485787e-06	1.4014344287e-06	1.7030141499e-06
1522              	-1.5001375309e-07	7.9119884754e-03	3.0934945853e-06	1.3967335396e-06	1.6967610458e-06
1523              	-1.4924130077e-07	7.9119457075e-03	3.0825795110e-06	1.3920484547e-06	1.6905310563e-06
1524              	-1.4847245124e-07	7.9119031146e-03	3.0717030130e-06	1.3873790553e-06	1.6843239578e-06
1525              	-1.4770726998e-07	7.9118606959e-03	3.0608652793e-06	1.3827253697e-06	1.6781399096e-06
1526              	-1.4694568551e-07	7.9118184504e-03	3.0500660925e-06	1.3780873607e-06	1.6719787318e-06
1527              	-1.4618772325e-07	7.9117763775e-03	3.0393053881e-06	1.3734649708e-06	1.6658404173e-06
1528              	-1.4543333825e-07	7.9117344766e-03	3.0285829561e-06	1.3688581398e-06	1.6597248163e-06
1529              	-1.4468255207e-07	7.9116927472e-03	3.0178987261e-06	1.3642668110e-06	1.6536319151e-06
1530              	-1.4393533915e-07	7.9116511887e-03	3.0072525311e-06	1.3596909264e-06	1.6475616047e-06
1531              	-1.4319165249e-07	7.9116098003e-03	2.9966440991e-06	1.3551303971e-06	1.6415137020e-06
1532              	-1.4245142708e-07	7.9115685813e-03	2.9860732055e-06	1.3505851757e-06	1.6354880298e-06
1533              	-1.4171470947e-07	7.9115275309e-03	2.9755398997e-06	1.3460552404e-06	1.6294846593e-06
1534              	-1.4098145171e-07	7.9114866486e-03	2.9650439755e-06	1.3415405360e-06	1.6235034395e-06
1535              	-1.4025165572e-07	7.9114459337e-03	2.9545853370e-06	1.3370410128e-06	1.6175443242e-06
1536              	-1.3952534806e-07	7.9114053856e-03	2.9441639703e-06	1.3325566371e-06	1.6116073332e-06
1537              	-1.3880242953e-07	7.9113650037e-03	2.9337794238e-06	1.3280872824e-06	1.6056921414e-06
1538              	-1.3808282410e-07	7.9113247873e-03	2.9234313638e-06	1.3236328578e-06	1.5997985060e-06
1539              	-1.3736665117e-07	7.9112847357e-03	2.9131200683e-06	1.3191933830e-06	1.5939266853e-06
1540              	-1.3665384205e-07	7.9112448482e-03	2.9028453120e-06	1.3147688139e-06	1.5880764980e-06
1541              	-1.3594442458e-07	7.9112051243e-03	2.8926070753e-06	1.3103591131e-06	1.5822479622e-06
1542              	-1.3523840944e-07	7.9111655634e-03	2.8824053109e-06	1.3059642460e-06	1.5764410649e-06
1543              	-1.3453573462e-07	7.9111261647e-03	2.8722398194e-06	1.3015841751e-06	1.5706556443e-06
1544              	-1.3383635147e-07	7.9110869276e-03	2.8621102903e-06	1.2972187937e-06	1.5648914966e-06
1545              	-1.3314027624e-07	7.9110478515e-03	2.8520166351e-06	1.2928680413e-06	1.5591485938e-06
1546              	-1.3244751003e-07	7.9110089359e-03	2.8419588432e-06	1.2885319116e-06	1.5534269316e-06
1547              	-1.3175799785e-07	7.9109701800e-03	2.8319366454e-06	1.2842103248e-06	1.5477263205e-06
1548              	-1.3107173369e-07	7.9109315833e-03	2.8219499486e-06	1.2799032406e-06	1.5420467080e-06
1549              	-1.3038871603e-07	7.9108931451e-03	2.8119986673e-06	1.2756106176e-06	1.5363880497e-06
1550              	-1.2970896089e-07	7.9108548647e-03	2.8020826984e-06	1.2713323883e-06	1.5307503101e-06
1551              	-1.2903242519e-07	7.9108167416e-03	2.7922019342e-06	1.2670685419e-06	1.5251333923e-06
1552              	-1.2835905820e-07	7.9107787752e-03	2.7823561368e-06	1.2628190102e-06	1.5195371266e-06
1553              	-1.2768893049e-07	7.9107409648e-03	2.7725453699e-06	1.2585837545e-06	1.5139616155e-06
1554              	-1.2702192723e-07	7.9107033098e-03	2.7627692194e-06	1.2543626825e-06	1.5084065369e-06
1555              	-1.2635807660e-07	7.9106658096e-03	2.7530276987e-06	1.2501557728e-06	1.5028719260e-06
1556              	-1.2569743398e-07	7.9106284637e-03	2.7433209217e-06	1.2459630269e-06	1.4973578948e-06
1557              	-1.2503988762e-07	7.9105912714e-03	2.7336483717e-06	1.2417842982e-06	1.4918640734e-06
1558              	-1.2438544584e-07	7.9105542321e-03	2.7240101371e-06	1.2376196227e-06	1.4863905144e-06
1559              	-1.2373409931e-07	7.9105173451e-03	2.7144060471e-06	1.2334689243e-06	1.4809371229e-06
1560              	-1.2308586890e-07	7.9104806099e-03	2.7048360876e-06	1.2293321749e-06	1.4755039127e-06
1561              	-1.2244074755e-07	7.9104440259e-03	2.6953001618e-06	1.2252093334e-06	1.4700908285e-06
1562              	-1.2179863850e-07	7.9104075927e-03	2.6857979130e-06	1.2211003180e-06	1.4646975950e-06
1563              	-1.2115959576e-07	7.9103713094e-03	2.6763293624e-06	1.2170050854e-06	1.4593242769e-06
1564              	-1.2052356506e-07	7.9103351757e-03	2.6668943645e-06	1.2129236172e-06	1.4539707473e-06
1565              	-1.1989059028e-07	7.9102991907e-03	2.6574929378e-06	1.2088558786e-06	1.4486370592e-06
1566              	-1.1926064302e-07	7.9102633540e-03	2.6481249153e-06	1.2048018146e-06	1.4433231007e-06
1567              	-1.1863366457e-07	7.9102276650e-03	2.6387900864e-06	1.2007613786e-06	1.4380287078e-06
1568              	-1.1800967434e-07	7.9101921231e-03	2.6294883487e-06	1.1967345000e-06	1.4327538487e-06
1569              	-1.1738861905e-07	7.9101567277e-03	2.6202195364e-06	1.1927211491e-06	1.4274983872e-06
1570              	-1.1677054697e-07	7.9101214784e-03	2.6109836962e-06	1.1887213011e-06	1.4222623951e-06
1571              	-1.1615542362e-07	7.9100863744e-03	2.6017806306e-06	1.1847348917e-06	1.4170457389e-06
1572              	-1.1554338093e-07	7.9100514130e-03	2.5926104746e-06	1.1807618564e-06	1.4118486183e-06
1573              	-1.1493432904e-07	7.9100165949e-03	2.5834730568e-06	1.1768021994e-06	1.4066708575e-06
1574              	-1.1432808605e-07	7.9099819221e-03	2.5743679996e-06	1.1728559137e-06	1.4015120858e-06
1575              	-1.1372469508e-07	7.9099473945e-03	2.5652952567e-06	1.1689229333e-06	1.3963723234e-06
1576              	-1.1312422764e-07	7.9099130105e-03	2.5562548080e-06	1.1650031763e-06	1.3912516316e-06
1577              	-1.1252663011e-07	7.9098787679e-03	2.5472464766e-06	1.1610966082e-06	1.3861498684e-06
1578              	-1.1193196169e-07	7.9098446631e-03	2.5382701718e-06	1.1572031242e-06	1.3810670476e-06
1579              	-1.1133993555e-07	7.9098106971e-03	2.5293250581e-06	1.1533225935e-06	1.3760024646e-06
1580              	-1.1075035788e-07	7.9097768733e-03	2.5204105998e-06	1.1494549420e-06	1.3709556578e-06
1581              	-1.1016344393e-07	7.9097431926e-03	2.5115272192e-06	1.1456001657e-06	1.3659270536e-06
